 created by the TBmodels package    Fri, 11 Jul 2025 12:57:42 東京 (標準時)
          16
          27
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1
   -2    1    1    1    1      0.00000000000000     -0.00000000000000
   -2    1    1    2    1      0.00000000000000     -0.00000000000000
   -2    1    1    3    1      0.00000000000000     -0.00000000000000
   -2    1    1    4    1      0.00000000000000     -0.00000000000000
   -2    1    1    5    1      0.00000000000000     -0.00000000000000
   -2    1    1    6    1      0.00000000000000     -0.00000000000000
   -2    1    1    7    1      0.00000000000000     -0.00000000000000
   -2    1    1    8    1      0.00000000000000     -0.00000000000000
   -2    1    1    9    1      0.00000000000000     -0.00000000000000
   -2    1    1   10    1      0.00000000000000     -0.00000000000000
   -2    1    1   11    1      0.00000000000000     -0.00000000000000
   -2    1    1   12    1      0.00000000000000     -0.00000000000000
   -2    1    1   13    1      0.00000000000000     -0.00000000000000
   -2    1    1   14    1      0.00000000000000     -0.00000000000000
   -2    1    1   15    1      0.00000000000000     -0.00000000000000
   -2    1    1   16    1      0.00000000000000     -0.00000000000000
   -2    1    1    1    2      0.00000000000000     -0.00000000000000
   -2    1    1    2    2      0.00000000000000     -0.00000000000000
   -2    1    1    3    2      0.00000000000000     -0.00000000000000
   -2    1    1    4    2      0.00000000000000     -0.00000000000000
   -2    1    1    5    2      0.00000000000000     -0.00000000000000
   -2    1    1    6    2      0.00000000000000     -0.00000000000000
   -2    1    1    7    2      0.00000000000000     -0.00000000000000
   -2    1    1    8    2      0.00000000000000     -0.00000000000000
   -2    1    1    9    2      0.00000000000000     -0.00000000000000
   -2    1    1   10    2      0.00000000000000     -0.00000000000000
   -2    1    1   11    2      0.00000000000000     -0.00000000000000
   -2    1    1   12    2      0.00000000000000     -0.00000000000000
   -2    1    1   13    2      0.00000000000000     -0.00000000000000
   -2    1    1   14    2      0.00000000000000     -0.00000000000000
   -2    1    1   15    2      0.00000000000000     -0.00000000000000
   -2    1    1   16    2      0.00000000000000     -0.00000000000000
   -2    1    1    1    3      0.00000000000000     -0.00000000000000
   -2    1    1    2    3      0.00000000000000     -0.00000000000000
   -2    1    1    3    3      0.00000000000000     -0.00000000000000
   -2    1    1    4    3      0.00000000000000     -0.00000000000000
