 created by the TBmodels package    Sat, 12 Jul 2025 11:41:30 東京 (標準時)
          15
          57
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1
   -2   -1    1    1    1      0.00000000000000     -0.00000000000000
   -2   -1    1    2    1      0.00000000000000     -0.00000000000000
   -2   -1    1    3    1      0.00000000000000     -0.00000000000000
   -2   -1    1    4    1      0.00000000000000     -0.00000000000000
   -2   -1    1    5    1      0.00000000000000     -0.00000000000000
   -2   -1    1    6    1      0.00000000000000     -0.00000000000000
   -2   -1    1    7    1     -0.00015355572868     -0.00000000001092
   -2   -1    1    8    1      0.00019190841330      0.00000000001095
   -2   -1    1    9    1     -0.00051740074485     -0.00000000000227
   -2   -1    1   10    1      0.00000000000000     -0.00000000000000
   -2   -1    1   11    1      0.00000000000000     -0.00000000000000
   -2   -1    1   12    1      0.00000000000000     -0.00000000000000
   -2   -1    1   13    1      0.00000000000000     -0.00000000000000
   -2   -1    1   14    1      0.00000000000000     -0.00000000000000
   -2   -1    1   15    1      0.00000000000000     -0.00000000000000
   -2   -1    1    1    2      0.00000000000000     -0.00000000000000
   -2   -1    1    2    2      0.00000000000000     -0.00000000000000
   -2   -1    1    3    2      0.00000000000000     -0.00000000000000
   -2   -1    1    4    2      0.00000000000000     -0.00000000000000
   -2   -1    1    5    2      0.00000000000000     -0.00000000000000
   -2   -1    1    6    2      0.00000000000000     -0.00000000000000
   -2   -1    1    7    2      0.00123563896866      0.00000000001062
   -2   -1    1    8    2     -0.00038734790015     -0.00000000002307
   -2   -1    1    9    2     -0.00056403112174     -0.00000000000185
   -2   -1    1   10    2      0.00000000000000     -0.00000000000000
   -2   -1    1   11    2      0.00000000000000     -0.00000000000000
   -2   -1    1   12    2      0.00000000000000     -0.00000000000000
   -2   -1    1   13    2      0.00000000000000     -0.00000000000000
   -2   -1    1   14    2      0.00000000000000     -0.00000000000000
   -2   -1    1   15    2      0.00000000000000     -0.00000000000000
   -2   -1    1    1    3      0.00000000000000     -0.00000000000000
   -2   -1    1    2    3      0.00000000000000     -0.00000000000000
   -2   -1    1    3    3      0.00000000000000     -0.00000000000000
